gene_id,Ht_1,Ht_2,Ht_3,St_1,St_2,St_3
ENSAPEG00000020823.1,7.18056,8.16747,5.8353,4.9166,6.30336,5.34199
ENSAPEG00000020824.1,1.66475,2.77282,2.87693,11.0406,3.44039,4.25158
ENSAPEG00000020825.1,47.3477,56.3295,43.9761,49.2956,49.4651,58.7112
ENSAPEG00000020826.1,135.4248,121.5589,163.1359,110.76249999999999,160.7918,132.058
ENSAPEG00000020827.1,4.271289,4.064865,4.08004,2.89613,5.148106,4.67553
ENSAPEG00000020828.1,27.5367,6.60505,25.1984,55.5589,33.1512,35.6553
ENSAPEG00000020829.1,4.28631,3.31683,4.03325,0.859519,4.50741,5.06114
ENSAPEG00000020830.1,16.383,13.5816,11.9524,5.41236,12.065,17.018
ENSAPEG00000020831.1,4.4735,9.45922,0,0,15.6757,11.3585
ENSAPEG00000020832.1,13.6943,12.4862,11.1426,11.0936,14.4165,18.1769
ENSAPEG00000020833.1,0,0,0,0,0,0
ENSAPEG00000020834.1,1.41568,0.250911,0,0,2.92371,1.14273
ENSAPEG00000020835.1,3.18738,4.06909,5.59113,0,4.22123,6.1666
ENSAPEG00000020836.1,4.8843,2.70805,4.89605,5.21304,5.99298,3.84542
ENSAPEG00000020837.1,72.27864,43.8944271,80.89227,95.43203,95.611145,84.217544
ENSAPEG00000020839.1,1.16088,1.5152201,2.40285,0,2.7799,1.44437
ENSAPEG00000020840.1,5.33995,2.43875,0,0,1.02861,0
ENSAPEG00000020841.1,0,0.0233921,0,0,0.0481733,0.0178892
ENSAPEG00000020842.1,1.60521,1.34344,5.66692,3.0302,2.99974,1.91908
ENSAPEG00000020845.1,0.698958,0.924416,0,0,0,1.57167
ENSAPEG00000020846.1,2.35001,2.37007,2.16366,4.65763,3.28917,1.96456
ENSAPEG00000020847.1,1.31644,0.904486,0.713482,2.27978,1.24235,1.18132
ENSAPEG00000020848.1,3.10029,1.28621,0,0,1.45009,3.2213
ENSAPEG00000020849.1,11.6858,3.40128,0,0,7.55736,2.50646
ENSAPEG00000020850.1,1.34953,1.92081,0,0,0.73801,0.784361
ENSAPEG00000020851.1,0,0,0,0,0,0
ENSAPEG00000020852.1,1.0066,0.999914,0,0,0.938805,2.59007
ENSAPEG00000020853.1,14.9965,13.9152,12.2207,7.29287,13.5796,12.8764
ENSAPEG00000020854.1,25.6765,21.1597,26.3113,23.3537,26.2023,29.6903
ENSAPEG00000020855.1,0,0.0738233,0,0,0,0
ENSAPEG00000020856.1,1.11291,0.800828,0.324291,1.38652,0.824196,0.72551
ENSAPEG00000020857.1,11.536552,8.84763,11.597925945,5.90482,11.148016199999999,12.043305
ENSAPEG00000020858.1,1.05648,0.683115,0,0,1.11612,0.52218
ENSAPEG00000020859.1,5.86149,5.04164,7.29415,3.58856,5.60575,6.24207
ENSAPEG00000020860.1,11.55619,10.39414,11.2801,10.98872,10.109069999999999,10.18901
ENSAPEG00000020861.1,27.4126,29.983389,26.0354,20.551,30.068154,33.387127
ENSAPEG00000020862.1,4.5741,0.996334,0,0,2.8092800000000002,2.5505
ENSAPEG00000020863.1,2.42225,1.41188,0.752362,1.60517,1.25251,1.98882
ENSAPEG00000020864.1,0,0.657082,0,0,0.924398,0.340291
ENSAPEG00000020865.1,3.17348,3.9383939999999997,5.71728,14.558819999999999,4.99146,3.556058
ENSAPEG00000020866.1,3.87406,5.4498,4.52662,1.60723,3.22696,3.85367
ENSAPEG00000020867.1,14.969197999999999,11.105550000000001,13.790709999999999,9.78647,16.375913,17.51854
ENSAPEG00000020868.1,0,0.35495,0,0,0,0.734686
ENSAPEG00000020869.1,63.9459,54.0332,52.57788,30.54054,83.146,56.69534
ENSAPEG00000020870.1,167.49,151.814,151.968,68.0662,166.842,168.131
ENSAPEG00000020871.1,5.00877,3.2018,3.14098,3.9188899999999998,4.81788,4.38649
ENSAPEG00000020872.1,0.482399,0.46213150000000003,0.860072,0,0.195371,0.470303
ENSAPEG00000020873.1,68.1737,81.8615,20.6796,44.3062,53.3141,102.299
ENSAPEG00000020874.1,0,0.686222,0,0,0.2436,0.499496
ENSAPEG00000020875.1,5.85242,2.68488,3.62167,5.16045,3.28692,2.34814
ENSAPEG00000020876.1,11.02143,6.2854399999999995,6.113020000000001,9.79725,5.62239,7.96444
ENSAPEG00000020877.1,14.74818,8.72863,9.8169,9.79626,15.036719999999999,15.052859999999999
ENSAPEG00000020878.1,2.56787,2.1361,2.03811,2.48027,3.19643,2.60558
ENSAPEG00000020879.1,2.03827,4.907189,2.00068,9.95642,3.534002,5.467953
ENSAPEG00000020880.1,0.722721,0.138225,0.274495,0,0.1444,0.0607558
ENSAPEG00000020881.1,12.7354,11.935,12.654,8.458505,8.25848,13.236
ENSAPEG00000020882.1,0,0,0,0,0,0
ENSAPEG00000020883.1,0,0.247785,0,11.7573,0,1.42358
ENSAPEG00000020884.1,8.00322,3.71382,6.94843,0,3.95582,4.71471
ENSAPEG00000020886.1,111.7,75.9454,108.027,126.351,80.878,60.7392
ENSAPEG00000020887.1,4.08618,3.52879,2.00799,2.99236,5.67131,5.31509
ENSAPEG00000020888.1,18.1046,10.9004,8.23526,21.9864,11.6807,13.4809
ENSAPEG00000020889.1,0.45193,3.001329,0,3.72783,0.0711463,1.500064
ENSAPEG00000020890.1,2.728,2.0155,1.96237,2.08987,2.87234,2.40434
ENSAPEG00000020891.1,0,0.293874,0,0,0.191137,0.63074
ENSAPEG00000020892.1,20.4279,9.97587,18.803,20.1808,11.3571,15.3204
ENSAPEG00000020893.1,1.00071,0.665091,0,0,0,0.140342
ENSAPEG00000020894.1,0,0,0,0,0,0
ENSAPEG00000020895.1,1.483946,0.958600208082,1.06034,0.821589,1.008696,1.152682
ENSAPEG00000020896.1,15.2041,15.41836,10.9612,15.962579999999999,14.703914,18.41377
ENSAPEG00000020897.1,0.555527,0.417059,1.71263,0,0.646836,1.1135
ENSAPEG00000020898.1,5.41212,5.12625,4.07951,1.93016,4.32449,5.33888
ENSAPEG00000020899.1,1.12887,0.954396,0,0,0.161527,0.429932
ENSAPEG00000020900.1,638.217,684.448,748.703,559.833,661.116,576.59
ENSAPEG00000020901.1,32.4455,21.0946,22.7269,25.9407,32.1278,32.2497
ENSAPEG00000020902.1,24.0206,16.3857,21.4318,24.6015,13.0605,22.6927
ENSAPEG00000020903.1,13.41837,19.080930000000002,11.77999,13.05382,14.08559,14.075289999999999
ENSAPEG00000020904.1,0.585288,1.55928,0,0.647725,0.483548,1.16041
ENSAPEG00000020905.1,49.2307,34.2856,62.0505,52.8674,79.0744,82.1246
ENSAPEG00000020907.1,2.84247,2.58741,2.04352,3.10856,2.58602,2.58509
ENSAPEG00000020908.1,22.61535,13.23152,18.50435,26.09399,18.687150000000003,20.63804
ENSAPEG00000020909.1,15.5602,13.7354,13.913,13.4862,15.6509,10.6639
ENSAPEG00000020910.1,34.3145,21.3951,35.9576,28.7103,47.9681,37.3587
ENSAPEG00000020911.1,7.24566,6.35115,5.52837,4.27919,4.59221,7.322
ENSAPEG00000020912.1,8.29425,5.51712,4.02679,3.43706,7.91472,7.53735
ENSAPEG00000020913.1,2.083951,2.28552,2.32916,5.02543,2.55673,2.6655740000000003
ENSAPEG00000020915.1,3.0016,1.88596,0,0,1.55742,2.71403
ENSAPEG00000020916.1,1387.98,1443.01,1339.53,1029.42,1279,1390.96
ENSAPEG00000020917.1,14.7974,12.0735,23.1483,12.5383,14.4054,17.2454
ENSAPEG00000020918.1,2.03209,1.43922,2.20759,2.93607,2.00617,2.32767
ENSAPEG00000020919.1,20.8134,20.8686,21.1137,23.7419,21.0135,21.2592
ENSAPEG00000020920.1,2.31863,2.8949279999999997,3.09263,0,1.825917,2.1483523
ENSAPEG00000020921.1,9.51419,9.21191,11.6893,7.36961,12.9451,7.6972
ENSAPEG00000020922.1,3.80681,5.47923,4.54177,1.93917,5.15429,5.59885
ENSAPEG00000020923.1,0,0,0,0,0,0
ENSAPEG00000020924.1,7.63463,7.05338,8.49849,10.1373,7.15465,9.43394
ENSAPEG00000020925.1,17.5669,54.7539,27.7991,22.586,24.6447,38.6412
ENSAPEG00000020926.1,3.65643,3.73369,3.456,5.25373,4.54259,3.60481
ENSAPEG00000020927.1,9.29372,7.06539,9.10423,5.76951,8.0645,11.3804
ENSAPEG00000020928.1,0,0,0,0,0.209559,0
ENSAPEG00000020929.1,7.42437,7.30413,8.56473,7.71304,11.714,8.5621
ENSAPEG00000020930.1,0.820431,1.69008,1.43754,3.07497,0.79614,1.21906
ENSAPEG00000020931.1,1.89361,0,0,0,0,0.217073
ENSAPEG00000020932.1,13.132087,12.73282,12.8200375384,8.3405103031411,15.35989431535,15.950441
ENSAPEG00000020933.1,6.08785,3.2842,3.70945,2.97047,4.1156,3.8744
ENSAPEG00000020934.1,24.6019,27.6555,27.109,23.3385,24.0185,28.858
ENSAPEG00000020935.1,3.3108980000000003,2.442956,3.44301,2.93225,2.611529,3.311102
ENSAPEG00000020936.1,0.166097,0.252416,0,0,0.234559,0.0735261
ENSAPEG00000020937.1,34.47548,25.241,25.50399,18.4893,23.388511,24.664671000000002
ENSAPEG00000020938.1,1574.94,1838.93,2032.64,1677.7,1682.61,1578.2
ENSAPEG00000020939.1,8.45217,8.86978,12.0558,21.539,14.6924,10.1303
ENSAPEG00000020940.1,40.49092,37.4027,35.7017,50.737300000000005,38.391819999999996,46.02433
ENSAPEG00000020941.1,0,0,0,0,0,0.0672271
ENSAPEG00000020942.1,36.6927,13.7387,10.9951,64.961,8.16473,11.8206
ENSAPEG00000020943.1,8.11788,16.7872,9.72116,11.3186,9.42777,13.8275
ENSAPEG00000020944.1,1776.019,2195.96,1771.9740000000002,1012.037,2383.5699999999997,2320.14
ENSAPEG00000020945.1,6.35948,6.26075,6.75099,4.10568,6.34145,6.43024
ENSAPEG00000020946.1,1.09842,0.490564,0.548704,0.29196,0.540165,0.819008
ENSAPEG00000020947.1,10.11458,8.2417539,10.43576,8.2775491,9.313857800000001,10.4831133
ENSAPEG00000020948.1,31.6005,31.3878,34.3475,22.33,56.9873,40.4923
ENSAPEG00000020949.1,69.0662,54.0458,45.0823,38.6255,44.6583,60.7234
ENSAPEG00000020950.1,11.966189,8.300759699999999,11.0227,6.36337,12.2646,13.266471000000001
ENSAPEG00000020951.1,7.34304,4.61898,4.14421,1.76887,8.0901,6.90209
ENSAPEG00000020952.1,31.3992,44.8567,26.6757,0,35.7548,36.2097
ENSAPEG00000020953.1,3.07945,1.37717,0,2.71485,1.63262,1.28915
ENSAPEG00000020954.1,1.12829,0.534697,0,0,0.728451,0.727048
ENSAPEG00000020955.1,29.5373,25.3288,22.8596,18.1316,27.2625,28.7279
ENSAPEG00000020956.1,23.7612,9.43324,11.3115,52.876,14.9874,13.7846
ENSAPEG00000020958.1,5.09929,3.25686,4.12315,85.6304,8.75596,4.77336
ENSAPEG00000020959.1,7.985238,5.405348,8.93842,5.38487,8.35134,8.121229
ENSAPEG00000020960.1,267.72,285.833,234.859,380.856,264.196,320.18
ENSAPEG00000020961.1,0,0.493527,0,0,0.826452,0.726221
ENSAPEG00000020962.1,0,0.130643,0.961937,0,0.0727732,0.0541626
ENSAPEG00000020963.1,0.641705,0.44584,0.393173,0.419788,0.680359,0.651255
ENSAPEG00000020964.1,18.86308,13.932449,52.6251,5.54878,19.876033,15.96424
ENSAPEG00000020965.1,3.722,2.07123,4.84883,0,3.85056,3.82731
ENSAPEG00000020967.1,6.87015,6.75727,7.84858,5.38669,7.24879,7.91625
ENSAPEG00000020968.1,7.96889,10.2907,5.05444,3.91683,8.5565,9.4699
ENSAPEG00000020969.1,7.45098,5.2893,3.73639,4.57822,5.97624,7.51443
ENSAPEG00000020970.1,2.88317,2.58979,1.87607,5.76921,5.00918,4.95186
ENSAPEG00000020971.1,39.0806,38.0897,49.4365,43.55,50.4561,33.4109
ENSAPEG00000020972.1,1926.18,2114.93,2000.15,1456.23,1879.5,1754.37
ENSAPEG00000020973.1,0.827162,0.473852,0,0,0.585557,0.680555
ENSAPEG00000020974.1,8.3327,9.09195,7.68316,7.49559,11.636,8.12644
ENSAPEG00000020975.1,5.53336,5.28162,4.50247,5.32619,6.5909,6.72099
ENSAPEG00000020976.1,3.24447,3.91592,0.695331,2.96632,2.89411,3.12767
ENSAPEG00000020977.1,14.6166,10.3414,23.6764,4.39727,13.0045,11.5385
ENSAPEG00000020978.1,1.74298,1.67667,1.3543,2.88856,2.35729,2.53166
ENSAPEG00000020979.1,4.81236,3.30998,6.39816,3.66784,5.37273,5.39827
ENSAPEG00000020980.1,16.0982,12.0847,18.5573,9.51617,16.0443,16.7897
ENSAPEG00000020981.1,19.9289168,15.7486148,22.986966000000002,27.0705,23.203657,14.958008999999999
ENSAPEG00000020982.1,0.99665,2.08456,1.03616,2.20638,0.862985,2.66651
ENSAPEG00000020983.1,1.0260799999999999,0.7268169999999999,1.10886,3.71173,0.774044,0.631146
ENSAPEG00000020984.1,11.103,9.35081,9.62014,5.13214,14.9831,12.6508
ENSAPEG00000020985.1,5.30788,3.71801,4.72923,1.18483,3.15941,5.04112
ENSAPEG00000020986.1,20.24192,14.78839,19.52,19.7856,21.38185,17.65956
ENSAPEG00000020987.1,3.33997,2.72718,3.40873,5.72746,4.02111,3.58597
ENSAPEG00000020988.1,17.4725,26.4084,50.3448,10.6383,18.4648,40.6769
ENSAPEG00000020989.1,0,2.76914,0,0,7.12714,3.17228
ENSAPEG00000020990.1,1.38768,0.466716,0,2.29564,1.05674,1.66496
ENSAPEG00000020991.1,16.37413,18.29093,8.79578,26.4874,22.99234,18.45825
ENSAPEG00000020992.1,8.98667,8.373850000000001,10.2609,7.4694,9.39812,7.12154
ENSAPEG00000020993.1,5.31654,4.70876,3.72275,7.1376,6.14391,5.97625
ENSAPEG00000020994.1,1.4222299999999999,1.262438,4.62155,5.11811,0.939827,2.099557
ENSAPEG00000020995.1,6.8684,5.23805,3.94167,9.80748,5.12089,6.77668
ENSAPEG00000020996.1,14.6443,17.5624,15.8054,8.9843,11.4848,14.4134
ENSAPEG00000020997.1,28.78555,27.283060000000003,22.673482999999997,31.9888,31.60869,28.87414
ENSAPEG00000020998.1,14.3689,12.0742,8.18022,13.4185,12.9534,13.5282
ENSAPEG00000020999.1,12.2481,9.5491,5.78556,5.29162,7.94227,14.4162
ENSAPEG00000021000.1,11.025,8.92146,14.4925,10.3404,8.48673,12.5947
ENSAPEG00000021001.1,2.54085,4.5815543,5.21261,1.38723,2.5099505,2.7367790000000003
ENSAPEG00000021002.1,6.68282,14.8911,10.2288,0,3.94017,11.9978
ENSAPEG00000021003.1,13.90889,10.14447,9.641310425675,6.65527,13.512540000000001,14.4581745
ENSAPEG00000021004.1,16.26091,5.906668,55.9517,162.851486,4.1371340000000005,8.01421
ENSAPEG00000021005.1,18.95395,16.38686,15.4361,12.31317,13.14158,16.27374
ENSAPEG00000021006.1,12.3345,11.9514,15.813,9.22492,14.6076,16.8783
ENSAPEG00000021007.1,2.90411,0.976032,1.12401,0,0.935203,1.67858
ENSAPEG00000021008.1,0,0.0738233,0,0,0,0
ENSAPEG00000021009.1,14.79509,5.24973,12.16528,7.97118,7.62204,7.2531
ENSAPEG00000021010.1,15.3579,10.6874,13.3539,14.5804,13.4453,14.9514
ENSAPEG00000021011.1,0,0.0888779,0,0,0,0.0689755
ENSAPEG00000021012.1,1.02491,1.60428,0.908355,0,1.58065,1.68733
ENSAPEG00000021013.1,3.34034,5.34893,5.03056,1.19162,2.79221,3.37871
ENSAPEG00000021014.1,16.1546,7.56935,5.30289,13.2118,9.48532,13.4428
ENSAPEG00000021015.1,3.64433,3.54073,4.95603,2.19948,2.41245,3.27446
ENSAPEG00000021016.1,11.2255,5.3901,40.4322,231.941,2.76201,6.73066
ENSAPEG00000021017.1,6.270657,4.507078,3.81901,4.271189,4.82967,5.919281
ENSAPEG00000021018.1,31.64312,24.73742,28.5214,17.55621,23.322580000000002,22.75471
ENSAPEG00000021019.1,4.96535,3.11951,3.07743,2.19092,3.64718,3.78449
ENSAPEG00000021020.1,2.34868,0.396164,0,0,0,0.819187
ENSAPEG00000021021.1,11.0602,9.5283,11.3994,6.58607,10.9927,6.57453
ENSAPEG00000021022.1,0,1.8881,0,0,0,1.07205
ENSAPEG00000021023.1,24.2614,18.6707,29.7492,18.8436,26.1121,22.0499
ENSAPEG00000021024.1,0,0,0,0,0,0.0598826
ENSAPEG00000021025.1,6.60988,7.73312,18.3184,0,9.73694,6.5436
ENSAPEG00000021026.1,0,0.126338,0,0,0.109115,0.910187
ENSAPEG00000021027.1,11.213,9.01008,8.99605782691,13.2880000712848,11.556958,12.157072000000001
ENSAPEG00000021028.1,0,0,0,0,0,0
ENSAPEG00000021029.1,7.84608,5.036632,9.74938,3.50353,6.381523,6.408647
ENSAPEG00000021030.1,9.314278999999999,9.55837,7.25522,8.938374999999999,9.033406,10.113
ENSAPEG00000021031.1,0.2554,0.704842,0.717424,0,0.861766,0.775736
ENSAPEG00000021032.1,6.77444,3.67755,9.48254,7.76195,7.61357,9.19321
ENSAPEG00000021033.1,0.555349,0.980385,1.26915,2.02527,0.835282,1.32427
ENSAPEG00000021034.1,6.94617,4.1115161,6.39053,6.07717,6.71324,6.813413199999999
ENSAPEG00000021035.1,5.03602,2.96075,3.783,4.19588,3.30247,4.16259
ENSAPEG00000021036.1,48.068,20.8435,34.3075,22.6543,38.3884,47.756100000000004
ENSAPEG00000021037.1,148.629,233.5943,191.692000248923,284.8650366007,161.5942,184.3557
ENSAPEG00000021038.1,0,0,0.713387,0,0,0
ENSAPEG00000021039.1,19.94932,12.67546,12.8027,17.4875,17.03021,18.672069999999998
ENSAPEG00000021040.1,54.065221,33.9666904,28.1172,24.6476,25.465110999999997,46.2427949
ENSAPEG00000021041.1,23.43735,13.831140000000001,19.331690000000002,15.243500759337,17.72553,19.973779999999998
ENSAPEG00000021042.1,0,0.86227,1.87457,0,0.424768,0.371372
ENSAPEG00000021043.1,47.54182,43.601530000000004,56.56729,26.4473,37.708180000000006,64.26305
ENSAPEG00000021044.1,337.071,396.296,305.82,314.421,383.634,397.313
ENSAPEG00000021045.1,21.56971,12.624597000000001,18.3332,23.50371,16.983653,18.233483
ENSAPEG00000021046.1,0,0,0,0,0.0913469,0
ENSAPEG00000021047.1,121.429,139.64,73.2671,160.511,169.587,146.157
ENSAPEG00000021048.1,7.80437,6.305328,12.1668,6.3352509999999995,7.283390000000001,13.314779999999999
ENSAPEG00000021049.1,5.24024,5.20605,3.91677,0.927338,4.74396,5.74244
ENSAPEG00000021050.1,40.30486,38.274778,53.02346,45.28319,45.564042,61.840874
ENSAPEG00000021051.1,6.450996000000001,4.88856,6.029454,5.96377,6.23378,7.15662
ENSAPEG00000021052.1,8.24891,5.957219,6.17266,3.6550700000000003,7.20496,7.42274
ENSAPEG00000021053.1,0.778881,2.1207890000000003,4.80497,3.428210100677,1.93683,3.16649
ENSAPEG00000021054.1,4.3813,3.32945,4.25893,3.82041,3.92139,4.624878799999999
ENSAPEG00000021055.1,0,2.39931e-7,0,0,0,0.349632
ENSAPEG00000021056.1,2683.03,335.241,1493.06,2236.73,932.432,830.129
ENSAPEG00000021057.1,23.9096,23.1284,34.3917,31.0468,32.8562,40.3957
ENSAPEG00000021058.1,6.85432,7.5632,7.61862,4.93881,9.06705,6.33327
ENSAPEG00000021059.1,14.510860000000001,14.10608,16.06944,15.9011,16.61733,17.88568
ENSAPEG00000021060.1,60.8092,51.3833,53.2441,33.4748,56.6015,57.8081
ENSAPEG00000021061.1,10.1403,3.33814,1.68996,10.8566,3.70213,4.39364
ENSAPEG00000021062.1,0,0,0,0,0,0
ENSAPEG00000021063.1,7.14632,4.17645,7.36584,3.69641,9.21074,8.96836
ENSAPEG00000021065.1,0,0.187369,0,0,0,0.392337
ENSAPEG00000021066.1,0,2.20561,0,0,2.54232,0.380221
ENSAPEG00000021067.1,7.17646,6.1101735,8.525987,6.620610000000001,7.7037,7.58492
ENSAPEG00000021068.1,4.3685600000000004,2.77057,2.46564,5.26189,2.17657,3.88435
ENSAPEG00000021069.1,3.36679,2.12468,4.87475,2.0779,4.24342,1.97128
ENSAPEG00000021070.1,41.084,16.4123,22.9115,13.6887,25.7637,34.4975
ENSAPEG00000021071.1,0,0,0,0,0,0
ENSAPEG00000021072.1,2.810886,2.2877128,3.0681513554,1.6580079369,2.9236978,3.2951739
ENSAPEG00000021073.1,20.7605,25.646680000000003,30.48808,28.8634,29.974899999999998,33.459359
ENSAPEG00000021074.1,6.34357,6.09787,5.62711,6.86166,7.96827,8.07263
ENSAPEG00000021075.1,23.00163,21.75863,22.931739999999998,11.0068,21.15168,15.60372
ENSAPEG00000021076.1,26.967374,19.744362,23.10333,20.500149999999998,25.83338,32.840392
ENSAPEG00000021077.1,6.46624,3.78222,1.53482,3.28429,0.696063,0.95369
ENSAPEG00000021078.1,3.58283,6.29282,4.5905,2.60713,3.70722,5.1611
ENSAPEG00000021079.1,362.5691,491.3351,574.407,1156.3968,551.2087,629.3881
ENSAPEG00000021080.1,9.52991,7.58136,9.8499,11.5046,9.81483,11.2238
ENSAPEG00000021081.1,1.36175,1.03568,1.54543,2.56207,1.41573,1.6061
ENSAPEG00000021082.1,39.2223,33.6102,41.3499,29.4336,40.517,41.248
ENSAPEG00000021083.1,10.47437,11.04382,16.25283,20.08336,18.64006,11.67333
ENSAPEG00000021084.1,5.26053,5.71709,4.32276,5.39315,6.081,5.28485
ENSAPEG00000021085.1,0.984621,2.40121,0,1.53795,0.874513,2.06661
ENSAPEG00000021086.1,6.76876,5.69941,7.58973,1.79686,5.20285,5.46862
ENSAPEG00000021087.1,19.224220000000003,9.77699,22.58977,16.47395,21.49217,22.60112
ENSAPEG00000021088.1,0,0,0,3.25207,0,0.0460602
ENSAPEG00000021089.1,3.06503,1.43651,1.79022,5.477320000000001,4.25651,2.89531
ENSAPEG00000021090.1,25.1902,40.1521,15.0089,4.1751,9.48213,34.8121
ENSAPEG00000021091.1,5.72786,5.47201,2.4249,8.62446,4.15896,5.8208
ENSAPEG00000021092.1,0,0,0,0,0,0
ENSAPEG00000021093.1,0,0,0,0,0,0
ENSAPEG00000021094.1,0.0793561,0,0,0,0,0
ENSAPEG00000021095.1,10.67735,7.48703,10.07,5.653234877,11.74002,8.68913
ENSAPEG00000021096.1,7.49622,5.16888,6.91983,4.57254,7.1546,7.56872
ENSAPEG00000021097.1,19.2819,13.9167,21.6616,21.256605999999998,16.5845,18.2654
ENSAPEG00000021098.1,13.0077,16.1385,11.3787,5.81444,11.0431,8.83976
ENSAPEG00000021099.1,7.96237,4.778054,6.5443131,7.17512,7.54378,6.08621
ENSAPEG00000021100.1,0.172822,0.348768,0,2.28723,0.0809919,0.723863
ENSAPEG00000021101.1,11.0881,7.32683,8.60901,10.2364,11.0804,11.1383
ENSAPEG00000021102.1,14.0121,10.4206,12.8698,8.7896,15.628,16.6648
ENSAPEG00000021103.1,0.160972,0.164351,0,2.1311,0.377457,0.173725
ENSAPEG00000021106.1,9.8678086166,9.08624,12.4989000664909,6.95075,8.51434,11.245713700166737
ENSAPEG00000021107.1,0.883907,0.543104,0.514198,0,0.495608,0.775084
ENSAPEG00000021108.1,46.99465,55.529239999999994,43.87169,18.41811,26.85941,33.46031
ENSAPEG00000021109.1,6.13475,8.45639,6.85917,1.62607,5.76707,7.69461
ENSAPEG00000021110.1,11.4445,8.90525,10.5424,9.67869,13.1268,12.3622
ENSAPEG00000021111.1,4.10358,3.94472,8.01142,11.421,3.63492,4.895682000000001
ENSAPEG00000021112.1,26.7765,28.785600000000002,24.058,20.2892,26.67748,19.147550000000003
ENSAPEG00000021113.1,4.27402,2.45187,8.48761,2.10699,5.83537,4.14453
ENSAPEG00000021114.1,15.629496,8.426305,11.265609999999999,13.521,17.30372,17.155918
ENSAPEG00000021115.1,28.7566,19.8217,16.0395,17.2331,21.2073,16.4113
ENSAPEG00000021116.1,12.166326999999999,10.929197,11.6923835,7.45243,12.476894,11.208216
ENSAPEG00000021117.1,17.6765,23.5618,44.5721,27.3805,18.9165,18.3189
ENSAPEG00000021118.1,11.6899,8.25853,11.4001,3.15797,11.3975,11.2237
ENSAPEG00000021119.1,33.5745,41.6125,24.0091,22.1329,29.6287,51.1444
ENSAPEG00000021120.1,2.81137,1.91235,2.72027,1.93116,3.2724,2.40822
ENSAPEG00000021121.1,8.85306,6.73537,14.1071,7.52301,7.81912,9.34034
ENSAPEG00000021122.1,4.00055,2.37766,2.01008,0.856526,2.92163,3.44177
ENSAPEG00000021123.1,37.3339,44.342,84.0729,0,41.556,45.1976
ENSAPEG00000021124.1,7.98129,6.49715,3.02559,6.44457,6.66825,6.74308
ENSAPEG00000021125.1,86.779308,74.2481,82.0847,88.2773,90.2191,92.921742
ENSAPEG00000021126.1,3.6717999999999997,13.90378,10.2748,6.18038,3.30447,8.38902
ENSAPEG00000021127.1,10.7905,7.87807,8.49671,10.0707,9.21588,8.00522
ENSAPEG00000021128.1,11.650968,10.822822,10.9695506217,12.92911681,13.07803,14.642509
ENSAPEG00000021129.1,7.56628,8.38568,11.786,8.39935,12.2475,9.75736
ENSAPEG00000021130.1,1.03145,1.28085,0,0,1.19502,1.07326
ENSAPEG00000021131.1,0,0.253697,0,0,0.356029,0.52883
ENSAPEG00000021132.1,8.84648,9.91771,6.44779,0,6.90949,9.65677
ENSAPEG00000021133.1,17.9049,51.5232,22.213,33.5918,20.3766,37.879
ENSAPEG00000021134.1,0,0.121455,0,0,0.0834757,0.125338
ENSAPEG00000021135.1,21.3293,23.1737,26.8862,12.1009,14.8785,16.2609
ENSAPEG00000021136.1,0,0,0,0,0,0.122399
ENSAPEG00000021137.1,10.4321,6.93781,14.4847,4.43919,14.0784,18.5263
ENSAPEG00000021138.1,0.683782,0.661659,0.655828,0.698442,0.446869,0.380348
ENSAPEG00000021139.1,0,0.309001,0,0,0,0.320913
ENSAPEG00000021140.1,39.107,4.42542,0,0,28.8786,5.4721
ENSAPEG00000021141.1,8.215208,5.694622,6.4011499999999995,4.42705,8.9313502,8.070848
ENSAPEG00000021142.1,3.48841,3.21419,0,5.10827,3.77681,4.51651
ENSAPEG00000021143.1,11.89817,10.77821,12.3918,11.84849,15.348979,13.122980000000002
ENSAPEG00000021144.1,0,0,0,0,0,0
ENSAPEG00000021145.1,15.5044,12.696,16.1093,29.5454,21.9616,21.8678
ENSAPEG00000021146.1,3.27613,14.4895,2.87305,6.17197,8.67567,10.1591
ENSAPEG00000021147.1,0.26737,0.454837,0,0.591855,0.336684,0.257275
ENSAPEG00000021148.1,23.0749,23.1506,38.9162,0,31.1439,53.7241
ENSAPEG00000021149.1,15.50560110989,18.43515,17.073,14.0533,18.7998,19.3204
ENSAPEG00000021150.1,5.765020000000001,5.163085000000001,5.36946,6.5405615496000005,4.415499,6.431479700000001
ENSAPEG00000021151.1,111.028,110.358,99.8579,0,10.972,14.4284
ENSAPEG00000021152.1,4.34959,3.10311,3.65192,3.68526,4.01796,3.53479
ENSAPEG00000021153.1,9.2921694869679,8.34436741,8.265717152999999,3.91403619,10.622258310000001,10.62575952
ENSAPEG00000021154.1,7.83722,6.97658,9.20522,5.65244,8.29394,9.09726
ENSAPEG00000021155.1,38.9162,27.2924,29.3605,41.9802,32.4579,36.9482
ENSAPEG00000021156.1,15.8982,19.1477,12.9825,7.38948,17.419,17.8027
ENSAPEG00000021157.1,0,0,0,0,0,0
ENSAPEG00000021158.1,3.55217,4.55273,3.83101,2.04502,4.56479,3.39732
